categoryID,brandName,displayName,heroImage,productId,rating,reviews,longDescription,brandID,ingredientDesc,listPrice,quickLookDescription,lovesCount,fullSiteProductUrl
foundation-makeup,MILK MAKEUP,Flex Foundation Stick,https://www.sephora.com/productimages/sku/s2242261-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P448151,4.0913,1183,"At Milk Makeup, they believe it’s not just about how you create your look; it’s what you do in it that matters. Their unique multi-use products are designed for an on-the-go lifestyle, with high-tech ingredients—without all the bad stuff. Milk Makeup is inspired by its home, Milk Studios, a cultural hub of creators in NY and LA. At Milk Makeup, there are no rules. Live Your Look.",milk-makeup,"-Marshmallow Root Extract: Allows the formula to move with your face and never crease or cake.<br>-Blue Lotus: Moisturizes.<br>-Chamomile and Lavender: Help calm and soothe skin.<br><br> Ethylhexyl Palmitate, Bis-Diglyceryl Polyacyladipate-2,
Octyldodecanol, Polyethylene, Silica, Microcrystalline Wax/Cera Microcristallina/Cire
Microcristalline, Pentaerythrityl Hydrogenated Rosinate, Mica, Polyglyceryl-3 Diisostearate,
Mica, Copernicia Cerifera (Carnauba) Wax/Cire de Carnauba, Euphorbia Cerifera (Candelilla)
Wax/Cire de Candelilla, Lavandula Angustifolia (Lavender) Oil, Helianthus Annuus (Sunflower)
Seed Oil, Trifolium Pratense (Clover) Flower Extract, Althaea Officinalis Root Extract,
Chamomilla Recutita (Matricaria) Flower Extract, Nymphaea Caerulea Flower Extract,
Tocopheryl Acetate, Tocopherol, Ascorbyl Palmitate, Hydrogenated Polyisobutene,
Disteardimonium Hectorite, Octyldodecyl Neopentanoate, Isononyl Isononanoate,
Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Butylene Glycol, Aqua/Water/Eau,
HDI/Trimethylol Hexyllactone Crosspolymer, Isopentyldiol, Propylene Carbonate,
Phenoxyethanol, Linalool, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI
77499)<br><br>Many of Milk Makeup’s products now have the Sephora Clean Seal. However, a few of their current products are still being reformulated to meet Sephora’s Clean standards. While this happens, the ingredient lists may change in real time. Please check the ingredient list on your product packaging for the most up-to-date formulation. FYI: This doesn’t mean product performance will be affected. These formulas will be the ones you know and love, now just Sephora Clean as well.<br><br><i>The list of ingredients is subject to change, please consult the packaging of the product purchased.</i>",36.0,"A medium coverage, natural finish foundation that covers, calms, and flexes without creasing or caking.",91763.0,
foundation-makeup,caliray,Freedreaming Blurring Lightweight Skin Tint,https://www.sephora.com/productimages/sku/s2546729-main-zoom.jpg?imwidth=270&pb=clean-planet-aware,P480579,4.195,641,,,,,,0.0,
foundation-makeup,bareMinerals,Original Loose Matte Talc-Free Powder Mineral Foundation SPF 15,https://www.sephora.com/productimages/sku/s1922749-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P240604,4.3818,7871,"THE BEAUTY OF MINERALS | We started the clean beauty revolution when we launched our best-selling mineral foundation in 1995, and since then we’ve continued to create clean, cruelty-free makeup and skincare products that never compromise on performance. Our good-for-skin formulas are free of harsh chemicals and unnecessary additives, and full of botanical extracts and natural minerals.",bareminerals,"-Titanium Dioxide and Zinc Oxide: Provide mineral sun protection.
<br>
<br> Lauroyl Lysine, Titanium Dioxide, Zinc Oxide, Silica, Calcium Silicate, Mica, Iron Oxides.<br><br><i>The list of ingredients is subject to change, please consult the packaging of the product purchased.</i>",39.0,"A clean, loose mineral foundation that delivers buildable sheer-to-full coverage with a matte finish while helping to control excess oil.",90920.0,
foundation-makeup,Laura Mercier,Tinted Moisturizer Light Revealer Natural Skin Illuminator Broad Spectrum SPF 25,https://www.sephora.com/productimages/sku/s2551406-main-zoom.jpg?imwidth=270,P479972,4.193,746,,,,,,0.0,
foundation-makeup,Iris&Romeo,"Best Skin Days Treatment Concealer with Vitamin C, Hyaluronic Acid and Niacinamide",https://www.sephora.com/productimages/sku/s2758225-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P510037,4.4831,89,"Michele Gough-Baril founded Iris&Romeo after two decades in the beauty industry, climbing her way to the top. Burned out by the persistent excess and hustle culture, she stepped away to the healing rhythms of Northern California and gave herself permission to live fully, deeply, and with purpose.

And Iris&Romeo was born. We are the antidote to the beauty hustle culture and the more-is-more mentality.

We make multifunctional, all-in-one, tinted skincare solutions of the highest quality and efficacy. They simplify your morning routine and deliver skin wellness—instantly and over time. This kind of beauty—this undone, well-hydrated look combined with serum strength actives—is the effortless bare-faced beauty we all want. 

Less makeup. More you.
",iris-romeo,"-Kakadu Plum (Vitamin C): High-potency vitamin C visibly firms, supports collagen, and brightens the look of dark circles.<br>-Licorice Root: Serum-strength active to keep dark spots from developing.<br>-Hyaluronic Acid: Thoroughly penetrates to hydrate and visibly plump the skin.<br><br>Water/Aqua/Eau, Undecane, Hydrogenated Ethylhexyl Olivate , Polyglyceryl-6 Polyricinoleate, Tridecane, Caprylic/Capric Triglyceride, Butylene Glycol, Trimethylsiloxysilicate, Disteardimonium Hectorite, Polyglyceryl-4 Isostearate, Sodium Chloride, Oryza Sativa (Rice) Bran Oil, Mica, Jojoba Esters, Aluminum Hydroxide, Synthetic Fluorphlogopite, Caprylyl Glycol, 1,2-Hexanediol, Sodium Dehydroacetate, Helianthus Annuus (Sunflower) Seed Wax, Hydrogenated Olive Oil Unsaponifiables, Xanthan Gum, Sodium Lauroyl Glutamate, Terminalia Ferdinandiana Fruit Extract, Glycerin, Sodium Phytate, Sodium Hyaluronate, Niacinamide, Silica, Lysine, Menthone Glycerin Acetal, Magnesium Chloride, Polyglycerin-3, Acacia Decurrens Flower Wax, Triethoxycaprylylsilane, Glycyrrhiza Glabra (Licorice) Root Extract, Allantoin, Tin Oxide, Tocopherol, Alcohol, Lycopene, Xanthophylls, Sodium Benzoate, Citric Acid, May Contain (+/-): Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).<br><br><i>The list of ingredients is subject to change, please consult the packaging of the product purchased.</i>",32.0,"A supercharged eye serum and dark spot treatment inside a medium-coverage, hydrating concealer with a brightening, invisible second-skin finish.",10854.0,
foundation-makeup,Shiseido,RevitalEssence Skin Glow Foundation SPF 30,https://www.sephora.com/productimages/sku/s2711463-main-zoom.jpg?imwidth=270,P507997,4.3849,517,,,,,,0.0,
foundation-makeup,Benefit Cosmetics,Boi-ing Cakeless Full Coverage Waterproof Liquid Concealer,https://www.sephora.com/productimages/sku/s2519684-main-zoom.jpg?imwidth=270,P448162,4.3089,6733,"Laughter is the best cosmetic! Benefit Cosmetics is like your super-funny, free-spirited, badass beauty BFF who’s obsessed with brows. From our products to our packaging, we’re all about making beauty fun.",benefit-cosmetics,"Aqua (Water), Cyclopentasiloxane, Butylene Glycol, Cyclohexasiloxane, Methyl Methacrylate Crosspolymer, Peg-10 Dimethicone, Trimethylsiloxysilicate, Cetyl Peg/Ppg-10/1 Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Triethoxycaprylylsilane, Phenoxyethanol, Caprylyl Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Propylene Carbonate, Biosaccharide Gum-4, Alumina, Magnesium Oxide, Alpha-Glucan Oligosaccharide, Propanediol, Algin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. [+/-: Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1 Lake), Ci 77007 (Ultramarines), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide)].<br><br>DISCLAIMER: PRODUCT INGREDIENT LISTINGS ARE UPDATED PERIODICALLY. BEFORE USING A BENEFIT PRODUCT, PLEASE READ THE INGREDIENT LIST ON THE PACKAGING OF YOUR PRODUCT TO BE SURE THAT THE INGREDIENTS ARE APPROPRIATE FOR YOUR PERSONAL USE.",27.0,"This multipurpose, full-coverage liquid concealer hides it all, from dark under-eye circles to blemishes, and discoloration. ",68247.0,
foundation-makeup,NUDESTIX,Tinted Cover Skin Tint Foundation,https://www.sephora.com/productimages/sku/s2661502-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P448152,4.2994,167,"Makeup crayons for all faces, in all places. Created and modeled by sisters Ally and Taylor Frankel.",nudestix,"-Rosemary Extract: Packed with Skin-loving phenolic compounds. <br>-Coffee Seed Extract: Powerful antioxidant, Vitamin E plus other natural antioxidants.<br>Green Tea Extract: Packed with plant polyphenols, soothing Antioxidant, Anti-pollution <br><br>'Ingredients/Ingrédients: Aqua/Water/Eau, Isododecane, Butylene Glycol, Dimethicone, Methyl Trimethicone, Cetyl Peg/Ppg-10/1 Dimethicone, Diphenylsiloxy Phenyl Trimethicone, Dipropylene Glycol, Synthetic Fluorphlogopite, Phenyl Trimethicone, Trimethylsiloxysilicate, Sodium Chloride, Disteardimonium Hectorite, Microcrystalline Wax, Lavandula Angustifolia (Lavender) Oil, Polyglyceryl-4 Isostearate, Synthetic Beeswax, Hexyl Laurate, Sorbitan Isostearate, Propylene Carbonate, Sodium Benzoate, 1,2-Hexanediol, Peg-10 Dimethicone, Tocopheryl Acetate, Triethoxycaprylylsilane, Artemisia Vulgaris Extract, Potassium Sorbate, Aluminum Hydroxide, Acorus Calamus Root Extract, Cornus Officinalis Fruit Extract, Centella Asiatica Extract, Panax Ginseng Root Extract, Polygonum Cuspidatum Root Extract, Ethylhexylglycerin, Camellia Sinensis Leaf Extract, Caprylyl Glycol, Curcuma Longa (Turmeric) Root Extract, Diospyros Kaki Leaf Extract, Vitis Vinifera (Grape) Fruit Extract, Scutellaria Baicalensis Root Extract, Coffea Arabica (Coffee) Seed Extract, Carthamus Tinctorius (Safflower) Flower Extract, Castanea Crenata (Chestnut) Shell Extract, Zanthoxylum Piperitum Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract
[+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499)]<br><br>.<br><br>.<br><br><i>The list of ingredients is subject to change, please consult the packaging of the product purchased.</i>",38.0,<p>Skin tint liquid foundation with buildable coverage for getting an even skin tone and a flawless natural makeup finish.</p>,20699.0,
foundation-makeup,Laura Mercier,Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20,https://www.sephora.com/productimages/sku/s2449437-main-zoom.jpg?imwidth=270,P140906,4.3051,6453,,,,,,0.0,
foundation-makeup,La Mer,The Luminous Lifting Cushion Foundation SPF 20 + Refill,https://www.sephora.com/productimages/sku/s2132173-main-zoom.jpg?imwidth=270,P437500,4.093,86,"It all started when Dr. Max Huber – unable to find relief from burns suffered in a lab accident – looked to the sea for healing. Twelve years and 6,000 experiments later, the iconic Crème de la Mer was born. At the heart of this formula is the highly potent, nutrient-rich Miracle Broth that's featured throughout every product in the legendary skin care line.",la-mer," -Titanium Dioxide 6.5%
<br><br>Water, Butylene Glycol Dicaprylate/Dicaprate, Dimethicone, Methyl Trimethicone, Diphenylsiloxy Phenyl Trimethicone, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Glycerin, Butylene Glycol, Pentylene Glycol, Peg-10 Dimethicone, Algae (Seaweed) Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Citrus Aurantifolia (Lime) Peel Extract, Codium Tomentosum Extract, Eryngium Maritimum Extract, Laminaria Digitata Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Acetyl Hexapeptide-8, Magnesium Sulfate, Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer, Dimethicone Crosspolymer, Disteardimonium Hectorite, Lauroyl Lysine, Ethylhexylglycerin, Polyhydroxystearic Acid, Yeast Extract\Faex\Extrait De Levure, Caprylyl Glycol, Lecithin, Isopropyl Myristate, Isostearic Acid, Ethylhexyl Palmitate, Stearic Acid, Polyglyceryl-3 Polyricinoleate, Alumina, Aluminum Hydroxide, Tocopherol, Triethoxycaprylylsilane, Fragrance (Parfum), Potassium Sorbate, Alcohol Denat., Disodium Edta, Bht, Linalool, Citronellol, Geraniol, Limonene, Hydroxycitronellal, Phenoxyethanol,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499).     

.<br><br>Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",150.0,"A foundation with healing hydration from Miracle Broth&trade; and color capsule technology, giving a fresh, flawless look and a plumper, firmer feel.",24207.0,
foundation-makeup,Fashion Fair,SkinFlex Stick Foundation,https://www.sephora.com/productimages/sku/s2476653-main-zoom.jpg?imwidth=270,P476556,4.4677,62,,,,,,0.0,
foundation-makeup,Fara Homidi,Essential Face Compact Refillable Concealer and Foundation,https://www.sephora.com/productimages/sku/s2790681-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P511747,4.5455,66,"Modern beauty that feels lived-in is gestural and is achievable for everyone. With the ethos of slow beauty and essentialism, Fara Homidi beauty is a thoughtfully created, tightly edited line with carefully considered color theory behind each shade. Best-in-class products, from packaging to formula, are achieved through intelligently sourced materials and skin-centric ingredients.",fara-homidi,"-Ginger Root Extract: Calms skin, encouraging a smooth, even complexion.<br>-Amazonian Cupua&#231;u Butter: Visibly restores skin&rsquo;s elasticity and moisturizes for hours after application.<br>-Kaolin Clay: Minimizes the appearance of pores while creating a bright, blurred look.<br><br>Shine Baume: <br>Dimer Dilinoleyl Dimer Dlinoleate, Diisostearyl Malate, Octyldodecanol, C10-18 Triglycerides, C12-15 Alkyl Benzoate, Polyglyceryl 10 Decaisostearate, Helianthus Annuus (Sunflower) Seed Cera/Wax, Jojoba Esters, Pentaerythrityl Tetraisostearate, Cera Microcristallina (Microcrystalline Wax, Cire Microcristalline), Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hyaluronate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Triglyceride, Disteardimonium Hectorite, Hydrogenated Castor Oil, Synthetic Fluorphlogopite, Calcium Sodium Borosilicate, Propylene Carbonate, Mica, Tin Oxide, CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).<br><br>Smooth Veil Soft Matte: <br>Caprylic/Capric Triglyceride, Octyldodecanol, Jojoba Esters, Squalane, Tribehenin, Mica, Kaolin, Oryza Sativa (Rice) Powder, Ethylhexyl Polyhydroxystearate, Coco-Caprylate/Caprate, C10-18 Triglycerides, Helianthus Annuus (Sunflower) Seed Cera/Wax, Theobroma Grandiflorum Seed Butter, Hydrogenated Ethylhexyl Olivate, Polyhydroxystearic Acid, Tocopherol, Zingiber Officinale (Ginger) Root Extract, Butyrospermum Parkii (Shea) Butter, Hydrogenated Castor Oil, Bisabolol, Stearalkonium Hectorite, Propylene Carbonate, CI 77491/CI 77492 (Iron Oxides), CI 77891 (Titanium Dioxide), CI 77007 (Ultramarines).<br><br><i>The list of ingredients is subject to change. Please consult the packaging of the product purchased.</i>",88.0,"An innovative dual-formula complexion system providing a foundation, concealer, and illuminator.<br>",5465.0,
foundation-makeup,Iconic London,Super Smoother Blurring Skin Tint,https://www.sephora.com/productimages/sku/s2609139-main-zoom.jpg?imwidth=270,P502623,4.0483,145,,iconic-london,"-Plant-Derived Amino Acids: Hydrate and condition skin for a smoother, plumper appearance.<br>-Pea Extract: Promotes skin elasticity and firmness.<br>-Peach Flower Extract: Protects skin against the harmful effects of free radicals.<br><br>Aqua (Water, Eau), Dimethicone, Talc, Dicaprylyl Carbonate, Isostearyl Neopentanoate, Glycerin, Dimethicone/Vinyl Dimethicone<br>Crosspolymer, Peg-10 Dimethicone, Trimethylsiloxysilicate, Isododecane, Bis-Peg/Ppg-14/14 Dimethicone, Phenoxyethanol, Sodium Chloride, Magnesium<br>Sulfate, Hydrogen Dimethicone, Sodium Dehydroacetate, Disteardimonium Hectorite, Silica, Prunus Persica Flower Extract (Prunus Persica (Peach)<br>Flower Extract), Benzoic Acid, Aluminum Hydroxide, C24-28 Alkyl Methicone, Collagen Amino Acids, Maltodextrin, Dehydroacetic Acid, Pisum Sativum Extract<br>(Pisum Sativum (Pea) Extract), Propylene Carbonate, Leuconostoc/Radish Root Ferment Filtrate, Sodium Citrate, Ethylhexylglycerin, Laureth-4, Camellia<br>Sinensis Leaf Extract, Sodium Benzoate, Tocopherol, Citric Acid. May Contain (+/-): Ci 77891 (Titanium Dioxide), Ci 77492 (Iron Oxides), Ci 77491 (Iron Oxides), Ci<br>77499 (Iron Oxides).",32.0,"A lightweight, ultra-hydrating skin tint that delivers a blurred and flawless, satin-matte, second-skin, long-wearing finish for up to 12 hours.<br>",44340.0,
foundation-makeup,Laura Mercier,Smooth Finish Foundation Powder,https://www.sephora.com/productimages/sku/s1530484-main-zoom.jpg?imwidth=270,P381714,4.1974,699,,,,,,0.0,
foundation-makeup,Urban Decay,Hydromaniac Glowy Tinted Hydrator Foundation,https://www.sephora.com/productimages/sku/s2670958-main-zoom.jpg?imwidth=270,P467658,4.2927,2685,,,,,,0.0,
foundation-makeup,Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,https://www.sephora.com/productimages/sku/s2248706-main-zoom.jpg?imwidth=270,P449106,4.2642,1942,,,,,,0.0,
foundation-makeup,Dr. Jart+,Premium BB Tinted Moisturizer with Niacinamide and SPF 40,https://www.sephora.com/productimages/sku/s2604494-main-zoom.jpg?imwidth=270,P501005,4.2252,946,,,,,,0.0,
foundation-makeup,Laura Mercier,Mini Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20,https://www.sephora.com/productimages/sku/s2454544-main-zoom.jpg?imwidth=270,P466665,4.1197,284,"Laura Mercier, pioneer of the “Flawless Face,” is a world-renowned makeup artist and the innovative force behind the eponymous brand’s iconic products and luxe artistry techniques. She continues to make artistry effortless through her intuitive approach to beauty and philosophy: “What makes you unique makes you beautiful.”",laura-mercier,"Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate. Water (Aqua), Disiloxane, PEG -30 Dipolyhydroxystearate, C12-15 Alkyl Benzoate, Ethylhexyl Palmitate, Glycerin, Isohexadecane, Cyclopentasiloxane, Phenoxyethanol, Boron Nitride, Jojoba Esters, Magnesium Stearate, Sodium Dehydroacetate, Squalane, Laryl PCA, Tocopheryl Acetate, Tetradibutyl Pentaerithrityl Hydroxyhydrocinnammate, Isopropyl Titanium Triisostearrate, Disodium Edta, PPG-15, Stearyl Ether, Dipotassium Glycyrrhizinate, Methylparaben, Propylparaben. (May Contain) +/-: Titanium Dioxide (CI 77891), Iron Oxide (CI 77492), Iron Oxide (CI 77491), Iron Oxide (CI 77499).",29.0,"A mini-size, lightweight tinted moisturizer with a cult-favorite formula that provides sheer coverage and a blurred matte finish. ",50758.0,
foundation-makeup,bareMinerals,Original Pure Serum Radiant Natural Liquid Foundation Mineral SPF 20,https://www.sephora.com/productimages/sku/s2682441-main-zoom.jpg?imwidth=270,P507754,3.8719,367,,,,,,0.0,
foundation-makeup,Fashion Fair,Crème to Powder Skin Foundation,https://www.sephora.com/productimages/sku/s2712677-main-zoom.jpg?imwidth=270,P476444,4.2794,68,,,,,,0.0,
foundation-makeup,Wander Beauty,Wanderlust Powder Foundation,https://www.sephora.com/productimages/sku/s2097053-main-zoom.jpg?imwidth=270,P411529,4.0814,295,,,,,,0.0,
foundation-makeup,Wander Beauty,Flash Focus Hydrating Foundation Stick,https://www.sephora.com/productimages/sku/s1813971-main-zoom.jpg?imwidth=270,P407107,4.1441,111,"Fewer, better beauty essentials designed to streamline your routine. Divya Gugnani, serial entrepreneur & mom of two, and Lindsay Ellingson, jet-setting supermodel, spent their days multitasking, but their beauty products weren’t doing the same. They decided to create Wander Beauty, a line of multitasking beauty essentials, to keep women everywhere gorgeous on the go. Each multitasker is enriched with globally-sourced, clean, skin-loving ingredients, while never compromising on performance so you can stay gorgeous wherever you wander.",wander-beauty," -Coconut Oil: Moisturizes skin with antioxidant benefits.
<br>-Sodium Hyaluronate: Hydrates the skin and reduces the appearance of fine lines and wrinkles.
<br>-Vitamins C and E: Deliver long-lasting emollients and protection against dryness.
<br>
<br> Hydrogenated Polyisobutene, Polyethylene, C12-15 Alkyl Ethylhexanoate, Polymethyl Methacrylate, Octyldodecanol, Ethylene/Propylene Copolymer, Cetyl PEG/PPG-10/1 Dimethicone, Octyldodecyl Neopentanoate, Polymethylsilsesquioxane, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Cocos Nucifera (Coconut) Oil, Tocopherol, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hyaluronate, Caprylyl Glycol. May Contain: (+/-)
Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Carmine (CI 75470), Manganese Violet (CI 77742), Bismuth Oxychloride (CI 77163), Chromium Hydroxide Green (CI 77289), Chromium Oxide Green (CI 77288), Ultramarines (CI 77007), Ferric Ferrocyanide (CI 77510), Red 6 (CI 15850), Red 7 Lake (CI 15850), Red 21 (CI 45380), Red 27 (CI 45410), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Red 33 Lake (CI 17200), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985), Blue 1 Lake (CI 42090).",40.0,A hydrating foundation stick enriched with a special blend of skin care ingredients that glide effortlessly onto skin.,9517.0,
foundation-makeup,MILK MAKEUP,Sunshine Skin Tint Clean SPF 30 Foundation,https://www.sephora.com/productimages/sku/s2414308-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P410176,4.0418,789,,,,,,0.0,
foundation-makeup,tarte,Maracuja Hydrating Tinted Moisturizer,https://www.sephora.com/productimages/sku/s2343499-main-zoom.jpg?imwidth=270,P456371,4.0696,359,,,,,,0.0,
foundation-makeup,Estée Lauder,Double Wear Foundation Pump,https://www.sephora.com/productimages/sku/s2019503-main-zoom.jpg?imwidth=270,P427045,3.2614,153,,,,,,0.0,
foundation-makeup,Danessa Myricks Beauty,Vision Cream Cover Adjustable Foundation & Concealer,https://www.sephora.com/productimages/sku/s2443844-main-zoom.jpg?imwidth=270,P469460,4.2582,213,,,,,,0.0,
foundation-makeup,tarte,Maracuja Juicy Glow Skin Tint,https://www.sephora.com/productimages/sku/s2642122-main-zoom.jpg?imwidth=270,P505127,3.2632,114,"Over a decade ago, beauty aficionado Maureen Kelly channeled her entrepreneurial spirit and set out to prove that glamour can be good for you. Launched in the heart of New York City, tarte is a smart, colorful brand offering healthy, eco-chic beauty products that truly work. Tarte’s cruelty-free, high-performance beauty is infused with pure, invigorating ingredients, and all tarte products are formulated without parabens, mineral oil, phthalates, sodium lauryl sulfate, triclosan, and synthetic fragrances. From award-winning blushes and lip tints to the breakthrough Amazonian clay and maracuja complexion products, tarte delivers powerful results for real woman.  Be green, be smart, be tarte.",tarte,"-Maracuja Oil: Delivers firmer-, brighter-, smoother-looking skin.<br>-Hyaluronic Acid: Delivers moisture, firmness, and suppleness.<br>-10+ Superfruits: Brighten and smooth.<br><br>Water/Aqua/Eau, C15-19 Alkane, Isoamyl Laurate, Glycerin, Propanediol, Squalane, Cetyl PEG/PPG-10/1 Dimethicone, Mica, Polydecene, Hydrogenated Styrene/Isoprene Copolymer, Sodium Chloride, Caprylic/Capric Triglyceride, Passiflora Edulis Seed Oil, Passiflora Incarnata Fruit Extract, Hoya Lacunosa Flower Extract, Sodium Hyaluronate, Vitis Vinifera (Grape) Seed Oil, Citrullus Lanatus (Watermelon) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Euterpe Oleracea Fruit Extract, Fragaria Vesca (Strawberry) Fruit Extract, Lycium Barbarum Fruit Extract, Malpighia Punicifolia (Acerola) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Punica Granatum Fruit Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Tocopherol, Tocopheryl Acetate, Triethoxycaprylylsilane, Disteardimonium Hectorite, Hydroxyacetophenone, Polyglyceryl-4 Isostearate, Cetyl Dimethicone/Bis-Vinyldimethicone Crosspolymer, 1,2-Hexanediol, Caprylyl Glycol, Trisodium Ethylenediamine Disuccinate, Tin Oxide, Alumina, Magnesium Oxide, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",42.0,"A medium flexible coverage skin tint that brightens, moisturizes, and smooths. <br>",18048.0,
foundation-makeup,Fashion Fair,Crème Concealer,https://www.sephora.com/productimages/sku/s2759223-main-zoom.jpg?imwidth=270,P510293,3.1429,7,"Fashion Fair is committed to creating transformative products for a diverse spectrum of darker skin tones. As a Black-women-owned business, we are dedicated to supporting our communities. From our products to our practices, we are a seat at the table for women of color in the cosmetics business.",fashion-fair,"-Squalane: Reduces Reduces the look of fine lines and moisturizes skin.<br>-Coffee Seed Extract (Caffeine): Delivers antioxidants, soothes skin, reduces redness.<br>-Ginger Root Extract: Rejuvenates skin, supports collagen.<br><br>Aqua/Water/Eau, Dimethicone, Propanediol, Butylene Glycol, Hydrogenated Didecane, Polyglyceryl-4 Isostearate, Glycerin, Hydogenated Polydecene, Synthetic Fluorphlogopite, Trimethylsiloxsilicate, Disteardimonium Hectorite, Polyproplylsilsesquioxane, Sorbitan Sesquiisostearate, Coffea Robusta Seed Extract, Zingiber Officinale (Ginger) Root Extract, Squalane, Sodium Hyaluronate, Capriylic/Capric Triglyceride, Ectoin, Sodium Dehydroacetate, Diethylhexyl Syringylidenemalonate, Potassium Sorbate, Silica, Triethoxycaprylylsilane, Tin Oxide, Phenoxyethonol.  May Contain/Peut Contenir (+/-): CI 77891 (Titanium Dioxide), CI 77491, CI 77492, CI 77499 (Iron Oxides).",28.0,"<p>A lightweight, hydrating, crease-proof, and super-smoothing concealer that hides dark circles and blurs imperfections.</p>",1196.0,
